Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
249.63999938964844,251.4499969482422,237.50999450683594,241.60000610351562,241.60000610351562,1371600,-2.494,2020-09-11,36,2020,11,Friday,-0.6460000000000001,2.6446035619729473
246.25999450683594,248.07000732421875,238.3300018310547,238.5500030517578,238.5500030517578,1185700,-1.262,2020-09-14,37,2020,14,Monday,-0.6449999999999999,0.5751260731352735
242.5,244.58999633789062,237.00999450683594,237.91000366210938,237.91000366210938,1232700,-0.268,2020-09-15,37,2020,15,Tuesday,-0.6449999999999999,0.5751260731352735
232.0,241.11000061035156,220.6999969482422,234.85000610351562,234.85000610351562,5339100,-1.286,2020-09-16,37,2020,16,Wednesday,-0.6449999999999999,0.5751260731352735
230.82000732421875,238.99000549316406,228.00999450683594,234.30999755859375,234.30999755859375,1913600,-0.23,2020-09-17,37,2020,17,Thursday,-0.6449999999999999,0.5751260731352735
235.17999267578125,237.19000244140625,229.9250030517578,233.88999938964844,233.88999938964844,1298000,-0.179,2020-09-18,37,2020,18,Friday,-0.6449999999999999,0.5751260731352735
232.0,240.0,230.1280059814453,239.33999633789062,239.33999633789062,998300,2.33,2020-09-21,38,2020,21,Monday,0.1968,2.156525376618601
239.24000549316406,241.77000427246094,234.02000427246094,241.00999450683594,241.00999450683594,1539600,0.698,2020-09-22,38,2020,22,Tuesday,0.1968,2.156525376618601
241.9600067138672,244.83999633789062,234.57000732421875,235.0500030517578,235.0500030517578,1142100,-2.473,2020-09-23,38,2020,23,Wednesday,0.1968,2.156525376618601
233.0,234.6999969482422,225.17999267578125,231.25999450683594,231.25999450683594,1451300,-1.612,2020-09-24,38,2020,24,Thursday,0.1968,2.156525376618601
233.97999572753906,236.33999633789062,229.47000122070312,235.97999572753906,235.97999572753906,770800,2.041,2020-09-25,38,2020,25,Friday,0.1968,2.156525376618601
243.0,243.99000549316406,233.49000549316406,236.4199981689453,236.4199981689453,937900,0.186,2020-09-28,39,2020,28,Monday,0.39319999999999994,2.798525004354973
237.38999938964844,244.3300018310547,234.63999938964844,242.4499969482422,242.4499969482422,1213600,2.551,2020-09-29,39,2020,29,Tuesday,0.39319999999999994,2.798525004354973
244.0,246.4669952392578,240.60000610351562,242.57000732421875,242.57000732421875,1131800,0.049,2020-09-30,39,2020,30,Wednesday,0.39319999999999994,2.798525004354973
244.52000427246094,250.75,243.96499633789062,250.19000244140625,250.19000244140625,1051500,3.141,2020-10-01,39,2020,1,Thursday,0.39319999999999994,2.798525004354973
244.07000732421875,249.32000732421875,240.17999267578125,240.27999877929688,240.27999877929688,1043800,-3.961,2020-10-02,39,2020,2,Friday,0.39319999999999994,2.798525004354973
244.10000610351562,252.11000061035156,241.27099609375,251.3699951171875,251.3699951171875,964300,4.615,2020-10-05,40,2020,5,Monday,0.8168000000000001,2.298212065932994
249.67999267578125,255.6999969482422,247.14999389648438,248.5399932861328,248.5399932861328,932600,-1.126,2020-10-06,40,2020,6,Tuesday,0.8168000000000001,2.298212065932994
251.6999969482422,253.25,246.74000549316406,251.50999450683594,251.50999450683594,616700,1.195,2020-10-07,40,2020,7,Wednesday,0.8168000000000001,2.298212065932994
254.6300048828125,254.89999389648438,247.67999267578125,249.8000030517578,249.8000030517578,765600,-0.68,2020-10-08,40,2020,8,Thursday,0.8168000000000001,2.298212065932994
249.6699981689453,252.88600158691406,248.052001953125,250.0,250.0,617300,0.08,2020-10-09,40,2020,9,Friday,0.8168000000000001,2.298212065932994
252.1300048828125,253.6199951171875,248.2100067138672,251.44000244140625,251.44000244140625,937600,0.576,2020-10-12,41,2020,12,Monday,1.0311999999999997,3.4549134142551248
254.0,268.25,252.82000732421875,266.95001220703125,266.95001220703125,1591600,6.168,2020-10-13,41,2020,13,Tuesday,1.0311999999999997,3.4549134142551248
268.8599853515625,269.0,257.1700134277344,257.6199951171875,257.6199951171875,989600,-3.495,2020-10-14,41,2020,14,Wednesday,1.0311999999999997,3.4549134142551248
253.97000122070312,261.8699951171875,250.6300048828125,261.54998779296875,261.54998779296875,904000,1.525,2020-10-15,41,2020,15,Thursday,1.0311999999999997,3.4549134142551248
263.989990234375,268.25,262.1499938964844,262.54998779296875,262.54998779296875,1038300,0.382,2020-10-16,41,2020,16,Friday,1.0311999999999997,3.4549134142551248
263.1700134277344,267.489990234375,259.7650146484375,261.010009765625,261.010009765625,818800,-0.587,2020-10-19,42,2020,19,Monday,1.568,2.35159467170684
260.0400085449219,263.7179870605469,257.32000732421875,260.95001220703125,260.95001220703125,904200,-0.023,2020-10-20,42,2020,20,Tuesday,1.568,2.35159467170684
262.1499938964844,273.57501220703125,260.6300048828125,271.32000732421875,271.32000732421875,1359500,3.974,2020-10-21,42,2020,21,Wednesday,1.568,2.35159467170684
269.5400085449219,274.0,266.1820068359375,271.8800048828125,271.8800048828125,1216200,0.206,2020-10-22,42,2020,22,Thursday,1.568,2.35159467170684
270.3800048828125,284.12799072265625,270.3800048828125,283.489990234375,283.489990234375,1349800,4.27,2020-10-23,42,2020,23,Friday,1.568,2.35159467170684
280.2300109863281,286.54998779296875,280.0,284.9599914550781,284.9599914550781,1921300,0.519,2020-10-26,43,2020,26,Monday,-3.2018,4.4368174066553605
286.739990234375,292.7900085449219,285.0,287.45001220703125,287.45001220703125,1778000,0.874,2020-10-27,43,2020,27,Tuesday,-3.2018,4.4368174066553605
281.42999267578125,284.6400146484375,273.3599853515625,276.1400146484375,276.1400146484375,2257900,-3.935,2020-10-28,43,2020,28,Wednesday,-3.2018,4.4368174066553605
260.0,268.55999755859375,248.25999450683594,266.8699951171875,266.8699951171875,5508200,-3.357,2020-10-29,43,2020,29,Thursday,-3.2018,4.4368174066553605
263.7099914550781,265.5299987792969,235.8800048828125,239.88999938964844,239.88999938964844,3520500,-10.11,2020-10-30,43,2020,30,Friday,-3.2018,4.4368174066553605
240.00999450683594,240.7899932861328,228.11000061035156,231.60000610351562,231.60000610351562,2282200,-3.456,2020-11-02,44,2020,2,Monday,2.9348,4.609665682020768
236.0,241.35000610351562,232.86599731445312,236.52999877929688,236.52999877929688,1418500,2.129,2020-11-03,44,2020,3,Tuesday,2.9348,4.609665682020768
245.0,246.9499969482422,238.0,239.27999877929688,239.27999877929688,1907000,1.163,2020-11-04,44,2020,4,Wednesday,2.9348,4.609665682020768
247.72000122070312,257.7699890136719,239.60000610351562,256.3800048828125,256.3800048828125,2180600,7.146,2020-11-05,44,2020,5,Thursday,2.9348,4.609665682020768
257.5,276.489990234375,255.74000549316406,276.1000061035156,276.1000061035156,2161200,7.692,2020-11-06,44,2020,6,Friday,2.9348,4.609665682020768
258.0,284.1099853515625,257.17999267578125,274.20001220703125,274.20001220703125,2060100,-0.688,2020-11-09,45,2020,9,Monday,-1.6006000000000005,4.743032236871262
272.55999755859375,273.57501220703125,248.02000427246094,249.99000549316406,249.99000549316406,2371400,-8.829,2020-11-10,45,2020,10,Tuesday,-1.6006000000000005,4.743032236871262
253.0,264.54998779296875,252.30999755859375,261.0400085449219,261.0400085449219,1183800,4.42,2020-11-11,45,2020,11,Wednesday,-1.6006000000000005,4.743032236871262
261.2900085449219,267.6600036621094,256.80999755859375,258.69000244140625,258.69000244140625,890600,-0.9,2020-11-12,45,2020,12,Thursday,-1.6006000000000005,4.743032236871262
260.5,262.1199951171875,251.89999389648438,253.5,253.5,861600,-2.006,2020-11-13,45,2020,13,Friday,-1.6006000000000005,4.743032236871262
252.85000610351562,256.04998779296875,245.30999755859375,245.85000610351562,245.85000610351562,1438100,-3.018,2020-11-16,46,2020,16,Monday,0.5374000000000001,2.733707793455621
247.4499969482422,251.25999450683594,244.61000061035156,250.44000244140625,250.44000244140625,822800,1.867,2020-11-17,46,2020,17,Tuesday,0.5374000000000001,2.733707793455621
251.25,255.66000366210938,246.6199951171875,253.02000427246094,253.02000427246094,979100,1.03,2020-11-18,46,2020,18,Wednesday,0.5374000000000001,2.733707793455621
252.92999267578125,254.94000244140625,247.5500030517578,249.94000244140625,249.94000244140625,1372700,-1.217,2020-11-19,46,2020,19,Thursday,0.5374000000000001,2.733707793455621
251.82000732421875,262.8999938964844,250.27999877929688,260.0,260.0,1057000,4.025,2020-11-20,46,2020,20,Friday,0.5374000000000001,2.733707793455621
260.010009765625,270.7799987792969,260.010009765625,268.8599853515625,268.8599853515625,947300,3.408,2020-11-23,47,2020,23,Monday,1.66325,1.688070175279057
267.9100036621094,274.19000244140625,266.5,270.1400146484375,270.1400146484375,826900,0.476,2020-11-24,47,2020,24,Tuesday,1.66325,1.688070175279057
269.0,274.7200012207031,268.0199890136719,270.0899963378906,270.0899963378906,720600,-0.019,2020-11-25,47,2020,25,Wednesday,1.66325,1.688070175279057
269.4599914550781,277.7799987792969,267.3299865722656,277.6199951171875,277.6199951171875,774200,2.788,2020-11-27,47,2020,27,Friday,1.66325,1.688070175279057
277.0,291.7200012207031,272.10198974609375,291.3699951171875,291.3699951171875,1800200,4.953,2020-11-30,48,2020,30,Monday,3.0052,6.039532655760708
291.0400085449219,292.010009765625,282.239990234375,284.989990234375,284.989990234375,1227100,-2.19,2020-12-01,48,2020,1,Tuesday,3.0052,6.039532655760708
283.2300109863281,330.8699951171875,281.19000244140625,320.8900146484375,320.8900146484375,8178500,12.597,2020-12-02,48,2020,2,Wednesday,3.0052,6.039532655760708
317.5,332.0,314.5,316.42999267578125,316.42999267578125,2420000,-1.39,2020-12-03,48,2020,3,Thursday,3.0052,6.039532655760708
317.2900085449219,323.8080139160156,315.67999267578125,319.7699890136719,319.7699890136719,1979300,1.056,2020-12-04,48,2020,4,Friday,3.0052,6.039532655760708
319.79998779296875,342.3599853515625,319.0,342.0,342.0,2287600,6.952,2020-12-07,49,2020,7,Monday,1.3628,3.7823661509695228
337.0,342.9200134277344,330.2850036621094,332.8599853515625,332.8599853515625,1620600,-2.673,2020-12-08,49,2020,8,Tuesday,1.3628,3.7823661509695228
337.2799987792969,338.21600341796875,324.5350036621094,332.45001220703125,332.45001220703125,1682200,-0.123,2020-12-09,49,2020,9,Wednesday,1.3628,3.7823661509695228
329.6400146484375,344.9800109863281,327.07000732421875,343.29998779296875,343.29998779296875,1268900,3.264,2020-12-10,49,2020,10,Thursday,1.3628,3.7823661509695228
342.29998779296875,346.44000244140625,333.57000732421875,341.2200012207031,341.2200012207031,1657600,-0.606,2020-12-11,49,2020,11,Friday,1.3628,3.7823661509695228
340.5,341.6679992675781,319.5199890136719,320.3399963378906,320.3399963378906,2117300,-6.119,2020-12-14,50,2020,14,Monday,-0.23739999999999978,3.9707144571222948
324.07000732421875,330.82000732421875,320.5010070800781,326.9700012207031,326.9700012207031,2198600,2.07,2020-12-15,50,2020,15,Tuesday,-0.23739999999999978,3.9707144571222948
316.5199890136719,323.8800048828125,312.2090148925781,318.5299987792969,318.5299987792969,1574700,-2.581,2020-12-16,50,2020,16,Wednesday,-0.23739999999999978,3.9707144571222948
323.1300048828125,329.8900146484375,319.1300048828125,328.05999755859375,328.05999755859375,960700,2.992,2020-12-17,50,2020,17,Thursday,-0.23739999999999978,3.9707144571222948
333.42999267578125,337.20001220703125,330.4949951171875,336.1000061035156,336.1000061035156,1090800,2.451,2020-12-18,50,2020,18,Friday,-0.23739999999999978,3.9707144571222948
330.05999755859375,333.5,322.80999755859375,325.57000732421875,325.57000732421875,1076800,-3.133,2020-12-21,51,2020,21,Monday,-0.55625,2.4398796930723172
328.07000732421875,328.07000732421875,319.4200134277344,321.9599914550781,321.9599914550781,958500,-1.109,2020-12-22,51,2020,22,Tuesday,-0.55625,2.4398796930723172
322.1499938964844,335.7699890136719,321.5899963378906,330.7900085449219,330.7900085449219,1131600,2.743,2020-12-23,51,2020,23,Wednesday,-0.55625,2.4398796930723172
329.80999755859375,336.3399963378906,327.6199951171875,328.3900146484375,328.3900146484375,435800,-0.726,2020-12-24,51,2020,24,Thursday,-0.55625,2.4398796930723172
331.2799987792969,331.54998779296875,316.0,317.2900085449219,317.2900085449219,898200,-3.38,2020-12-28,52,2020,28,Monday,-1.05025,1.7684892563993708
320.95001220703125,323.8999938964844,310.54998779296875,318.42999267578125,318.42999267578125,687900,0.359,2020-12-29,52,2020,29,Tuesday,-1.05025,1.7684892563993708
323.4700012207031,323.4700012207031,316.1700134277344,319.3500061035156,319.3500061035156,631500,0.289,2020-12-30,52,2020,30,Wednesday,-1.05025,1.7684892563993708
323.5,323.5,312.4700012207031,314.6600036621094,314.6600036621094,587100,-1.469,2020-12-31,52,2020,31,Thursday,-1.05025,1.7684892563993708
317.4200134277344,318.69000244140625,305.510009765625,311.0,311.0,945700,-1.163,2021-01-04,01,2021,4,Monday,2.378,3.4146057605527464
309.4800109863281,316.1499938964844,309.0799865722656,313.7200012207031,313.7200012207031,610400,0.875,2021-01-05,01,2021,5,Tuesday,2.378,3.4146057605527464
308.1600036621094,323.3900146484375,307.0350036621094,314.239990234375,314.239990234375,1024800,0.166,2021-01-06,01,2021,6,Wednesday,2.378,3.4146057605527464
317.44000244140625,332.6000061035156,316.25,331.3599853515625,331.3599853515625,977200,5.448,2021-01-07,01,2021,7,Thursday,2.378,3.4146057605527464
335.0,354.6000061035156,333.2900085449219,353.1099853515625,353.1099853515625,2199700,6.564,2021-01-08,01,2021,8,Friday,2.378,3.4146057605527464
350.05999755859375,354.0,341.5899963378906,344.07000732421875,344.07000732421875,1105600,-2.56,2021-01-11,02,2021,11,Monday,-1.9262000000000001,2.900722358310081
344.0,349.7799987792969,341.4599914550781,347.010009765625,347.010009765625,829600,0.854,2021-01-12,02,2021,12,Tuesday,-1.9262000000000001,2.900722358310081
348.0,370.95001220703125,344.5,347.05999755859375,347.05999755859375,2412100,0.014,2021-01-13,02,2021,13,Wednesday,-1.9262000000000001,2.900722358310081
349.70001220703125,349.70001220703125,339.05999755859375,342.2699890136719,342.2699890136719,853800,-1.38,2021-01-14,02,2021,14,Thursday,-1.9262000000000001,2.900722358310081
330.7200012207031,334.69000244140625,317.010009765625,319.82000732421875,319.82000732421875,2352000,-6.559,2021-01-15,02,2021,15,Friday,-1.9262000000000001,2.900722358310081
320.3500061035156,326.9429931640625,317.07000732421875,319.75,319.75,1252600,-0.022,2021-01-19,03,2021,19,Tuesday,1.50975,3.5282692995291614
328.8299865722656,338.20001220703125,325.3900146484375,331.4100036621094,331.4100036621094,1044800,3.647,2021-01-20,03,2021,20,Wednesday,1.50975,3.5282692995291614
337.9100036621094,350.25,333.7799987792969,348.29998779296875,348.29998779296875,1641800,5.096,2021-01-21,03,2021,21,Thursday,1.50975,3.5282692995291614
346.2699890136719,348.2799987792969,338.1700134277344,338.9599914550781,338.9599914550781,1083300,-2.682,2021-01-22,03,2021,22,Friday,1.50975,3.5282692995291614
344.0,345.04998779296875,326.6600036621094,333.6099853515625,333.6099853515625,1393700,-1.578,2021-01-25,04,2021,25,Monday,-1.4460000000000002,1.543731356162723
337.239990234375,340.5,332.3299865722656,337.010009765625,337.010009765625,818300,1.019,2021-01-26,04,2021,26,Tuesday,-1.4460000000000002,1.543731356162723
330.75,344.989990234375,323.5899963378906,330.19000244140625,330.19000244140625,1549000,-2.024,2021-01-27,04,2021,27,Wednesday,-1.4460000000000002,1.543731356162723
330.17999267578125,331.3299865722656,317.1199951171875,325.44000244140625,325.44000244140625,1532100,-1.439,2021-01-28,04,2021,28,Thursday,-1.4460000000000002,1.543731356162723
328.5899963378906,331.3900146484375,312.8299865722656,315.0,315.0,1485500,-3.208,2021-01-29,04,2021,29,Friday,-1.4460000000000002,1.543731356162723
319.45001220703125,332.70001220703125,315.79998779296875,332.6499938964844,332.6499938964844,1186200,5.603,2021-02-01,05,2021,1,Monday,-0.15580000000000022,5.298393407439655
339.67999267578125,350.25,338.8500061035156,345.04998779296875,345.04998779296875,1744500,3.728,2021-02-02,05,2021,2,Tuesday,-0.15580000000000022,5.298393407439655
321.5,327.29998779296875,310.70001220703125,317.25,317.25,6296200,-8.057,2021-02-03,05,2021,3,Wednesday,-0.15580000000000022,5.298393407439655
319.30999755859375,323.9800109863281,312.8999938964844,314.70001220703125,314.70001220703125,2451300,-0.804,2021-02-04,05,2021,4,Thursday,-0.15580000000000022,5.298393407439655
316.2300109863281,316.760009765625,306.0,310.7699890136719,310.7699890136719,2342800,-1.249,2021-02-05,05,2021,5,Friday,-0.15580000000000022,5.298393407439655
311.92999267578125,325.0799865722656,311.67999267578125,323.7900085449219,323.7900085449219,1609000,4.19,2021-02-08,06,2021,8,Monday,1.814,2.1282268441122527
323.3699951171875,334.6199951171875,320.4100036621094,334.0,334.0,1440500,3.153,2021-02-09,06,2021,9,Tuesday,1.814,2.1282268441122527
334.3399963378906,339.6199951171875,325.6300048828125,335.7099914550781,335.7099914550781,1492000,0.512,2021-02-10,06,2021,10,Wednesday,1.814,2.1282268441122527
335.8999938964844,337.8819885253906,325.95001220703125,331.8999938964844,331.8999938964844,1032400,-1.135,2021-02-11,06,2021,11,Thursday,1.814,2.1282268441122527
333.94000244140625,340.42999267578125,329.3949890136719,339.70001220703125,339.70001220703125,1119500,2.35,2021-02-12,06,2021,12,Friday,1.814,2.1282268441122527
343.0,364.0,343.0,353.7300109863281,353.7300109863281,1923600,4.13,2021-02-16,07,2021,16,Tuesday,1.798,1.9823822369395192
349.4100036621094,355.7099914550781,342.7300109863281,355.19000244140625,355.19000244140625,1283000,0.413,2021-02-17,07,2021,17,Wednesday,1.798,1.9823822369395192
353.57000732421875,358.7090148925781,341.5899963378906,354.8800048828125,354.8800048828125,1386500,-0.087,2021-02-18,07,2021,18,Thursday,1.798,1.9823822369395192
355.6199951171875,365.989990234375,354.1780090332031,364.5899963378906,364.5899963378906,1313800,2.736,2021-02-19,07,2021,19,Friday,1.798,1.9823822369395192
360.9100036621094,387.44000244140625,344.0,349.9100036621094,349.9100036621094,4523400,-4.026,2021-02-22,08,2021,22,Monday,-3.2842,4.1524675435215626
332.57000732421875,337.8800048828125,310.3399963378906,336.30999755859375,336.30999755859375,4162000,-3.887,2021-02-23,08,2021,23,Tuesday,-3.2842,4.1524675435215626
335.2200012207031,339.20001220703125,324.0,334.69000244140625,334.69000244140625,1477600,-0.482,2021-02-24,08,2021,24,Wednesday,-3.2842,4.1524675435215626
330.0,335.0,302.6000061035156,303.05999755859375,303.05999755859375,2428200,-9.451,2021-02-25,08,2021,25,Thursday,-3.2842,4.1524675435215626
300.0,311.8299865722656,295.3399963378906,307.3800048828125,307.3800048828125,2595700,1.425,2021-02-26,08,2021,26,Friday,-3.2842,4.1524675435215626
313.0,321.7799987792969,307.3999938964844,321.2799987792969,321.2799987792969,1539500,4.522,2021-03-01,09,2021,1,Monday,-2.1176000000000004,4.60871254256544
320.07000732421875,326.1499938964844,316.3399963378906,322.739990234375,322.739990234375,1483000,0.454,2021-03-02,09,2021,2,Tuesday,-2.1176000000000004,4.60871254256544
322.7300109863281,323.0400085449219,299.8900146484375,300.239990234375,300.239990234375,1636600,-6.972,2021-03-03,09,2021,3,Wednesday,-2.1176000000000004,4.60871254256544
297.4800109863281,301.2799987792969,278.2300109863281,285.010009765625,285.010009765625,2591400,-5.073,2021-03-04,09,2021,4,Thursday,-2.1176000000000004,4.60871254256544
290.0,291.3699951171875,261.6000061035156,274.9800109863281,274.9800109863281,2599400,-3.519,2021-03-05,09,2021,5,Friday,-2.1176000000000004,4.60871254256544
275.0,276.5899963378906,254.9199981689453,258.3299865722656,258.3299865722656,2108000,-6.055,2021-03-08,10,2021,8,Monday,0.4704,5.397576289409905
274.6000061035156,279.6400146484375,268.6000061035156,273.5799865722656,273.5799865722656,2424000,5.903,2021-03-09,10,2021,9,Tuesday,0.4704,5.397576289409905
282.7300109863281,284.0199890136719,269.3999938964844,270.19000244140625,270.19000244140625,1319500,-1.239,2021-03-10,10,2021,10,Wednesday,0.4704,5.397576289409905
276.010009765625,289.3999938964844,273.07000732421875,286.9599914550781,286.9599914550781,1854800,6.207,2021-03-11,10,2021,11,Thursday,0.4704,5.397576289409905
280.05999755859375,281.8699951171875,273.0,279.8900146484375,279.8900146484375,963500,-2.464,2021-03-12,10,2021,12,Friday,0.4704,5.397576289409905
282.989990234375,286.3800048828125,275.6700134277344,285.4599914550781,285.4599914550781,866800,1.99,2021-03-15,11,2021,15,Monday,-0.5424,2.2148167644299606
289.0,292.6600036621094,280.2699890136719,284.69000244140625,284.69000244140625,891800,-0.27,2021-03-16,11,2021,16,Tuesday,-0.5424,2.2148167644299606
277.3999938964844,287.4599914550781,272.2200012207031,283.3500061035156,283.3500061035156,844700,-0.471,2021-03-17,11,2021,17,Wednesday,-0.5424,2.2148167644299606
278.45001220703125,279.9200134277344,266.1449890136719,271.7300109863281,271.7300109863281,1466800,-4.101,2021-03-18,11,2021,18,Thursday,-0.5424,2.2148167644299606
269.989990234375,275.20001220703125,267.4599914550781,272.1099853515625,272.1099853515625,1327100,0.14,2021-03-19,11,2021,19,Friday,-0.5424,2.2148167644299606
276.0,278.57000732421875,273.2149963378906,275.4700012207031,275.4700012207031,606500,1.235,2021-03-22,12,2021,22,Monday,-0.7798,2.5988002424195673
274.0,275.6300048828125,266.54998779296875,267.29998779296875,267.29998779296875,802700,-2.966,2021-03-23,12,2021,23,Tuesday,-0.7798,2.5988002424195673
270.8699951171875,271.6600036621094,258.05999755859375,258.67999267578125,258.67999267578125,1053100,-3.225,2021-03-24,12,2021,24,Wednesday,-0.7798,2.5988002424195673
255.0,258.9700012207031,250.10000610351562,254.6300048828125,254.6300048828125,1657700,-1.566,2021-03-25,12,2021,25,Thursday,-0.7798,2.5988002424195673
258.510009765625,263.9200134277344,251.0,261.30999755859375,261.30999755859375,1267700,2.623,2021-03-26,12,2021,26,Friday,-0.7798,2.5988002424195673
261.0,261.6050109863281,250.3800048828125,252.58999633789062,252.58999633789062,1078700,-3.337,2021-03-29,13,2021,29,Monday,1.1465,3.13605319895353
253.63999938964844,261.44000244140625,249.0,257.69000244140625,257.69000244140625,1496000,2.019,2021-03-30,13,2021,30,Tuesday,1.1465,3.13605319895353
266.2799987792969,271.8699951171875,263.8999938964844,267.95001220703125,267.95001220703125,1194500,3.982,2021-03-31,13,2021,31,Wednesday,1.1465,3.13605319895353
271.19000244140625,280.0,270.5299987792969,273.1000061035156,273.1000061035156,1183800,1.922,2021-04-01,13,2021,1,Thursday,1.1465,3.13605319895353
279.55999755859375,279.989990234375,272.0899963378906,273.29998779296875,273.29998779296875,949300,0.073,2021-04-05,14,2021,5,Monday,0.45359999999999995,1.6571277259161408
279.989990234375,288.6499938964844,278.760009765625,282.3399963378906,282.3399963378906,1280500,3.308,2021-04-06,14,2021,6,Tuesday,0.45359999999999995,1.6571277259161408
281.4599914550781,282.8800048828125,276.510009765625,280.1499938964844,280.1499938964844,690200,-0.776,2021-04-07,14,2021,7,Wednesday,0.45359999999999995,1.6571277259161408
285.1700134277344,285.989990234375,279.5,280.94000244140625,280.94000244140625,679900,0.282,2021-04-08,14,2021,8,Thursday,0.45359999999999995,1.6571277259161408
279.67999267578125,279.7300109863281,273.3500061035156,279.20001220703125,279.20001220703125,1171000,-0.619,2021-04-09,14,2021,9,Friday,0.45359999999999995,1.6571277259161408
277.3800048828125,278.82000732421875,271.260009765625,276.9100036621094,276.9100036621094,622100,-0.82,2021-04-12,15,2021,12,Monday,0.9591999999999998,3.8190214322519846
279.9200134277344,294.2200012207031,278.5,293.1199951171875,293.1199951171875,1154300,5.854,2021-04-13,15,2021,13,Tuesday,0.9591999999999998,3.8190214322519846
294.0,294.3999938964844,285.1499938964844,287.6000061035156,287.6000061035156,815600,-1.883,2021-04-14,15,2021,14,Wednesday,0.9591999999999998,3.8190214322519846
291.2799987792969,300.94000244140625,290.29998779296875,299.739990234375,299.739990234375,1216600,4.221,2021-04-15,15,2021,15,Thursday,0.9591999999999998,3.8190214322519846
299.739990234375,299.739990234375,290.3999938964844,292.0199890136719,292.0199890136719,777800,-2.576,2021-04-16,15,2021,16,Friday,0.9591999999999998,3.8190214322519846
287.0,291.6600036621094,278.0899963378906,280.3699951171875,280.3699951171875,1398400,-3.989,2021-04-19,16,2021,19,Monday,-0.4588000000000001,4.75969559951054
281.0,281.0,268.05999755859375,271.20001220703125,271.20001220703125,1262200,-3.271,2021-04-20,16,2021,20,Tuesday,-0.4588000000000001,4.75969559951054
267.260009765625,267.2650146484375,260.6099853515625,261.7099914550781,261.7099914550781,1828500,-3.499,2021-04-21,16,2021,21,Wednesday,-0.4588000000000001,4.75969559951054
266.0199890136719,271.6300048828125,264.6099853515625,265.1600036621094,265.1600036621094,1482300,1.318,2021-04-22,16,2021,22,Thursday,-0.4588000000000001,4.75969559951054
268.0,286.2900085449219,267.8599853515625,284.1099853515625,284.1099853515625,2239000,7.147,2021-04-23,16,2021,23,Friday,-0.4588000000000001,4.75969559951054
278.1199951171875,298.7300109863281,277.3299865722656,298.0199890136719,298.0199890136719,2239600,4.896,2021-04-26,17,2021,26,Monday,-2.1782000000000004,6.591563069560967
297.8800048828125,299.4849853515625,289.6400146484375,292.9200134277344,292.9200134277344,1239400,-1.711,2021-04-27,17,2021,27,Tuesday,-2.1782000000000004,6.591563069560967
269.70001220703125,270.1600036621094,255.16000366210938,256.8399963378906,256.8399963378906,7772300,-12.317,2021-04-28,17,2021,28,Wednesday,-2.1782000000000004,6.591563069560967
262.8399963378906,265.8800048828125,260.0,262.1499938964844,262.1499938964844,3330800,2.067,2021-04-29,17,2021,29,Thursday,-2.1782000000000004,6.591563069560967
260.0,264.3999938964844,251.9600067138672,252.1199951171875,252.1199951171875,2187600,-3.826,2021-04-30,17,2021,30,Friday,-2.1782000000000004,6.591563069560967
255.4199981689453,258.6000061035156,246.89999389648438,247.69000244140625,247.69000244140625,2305600,-1.757,2021-05-03,18,2021,3,Monday,-1.0196,1.5288522819422417
244.39999389648438,244.8000030517578,236.34500122070312,240.1199951171875,240.1199951171875,2562400,-3.056,2021-05-04,18,2021,4,Tuesday,-1.0196,1.5288522819422417
246.0,246.33999633789062,236.67100524902344,239.5,239.5,1549900,-0.258,2021-05-05,18,2021,5,Wednesday,-1.0196,1.5288522819422417
235.5,237.72999572753906,230.3000030517578,237.0399932861328,237.0399932861328,1770100,-1.027,2021-05-06,18,2021,6,Thursday,-1.0196,1.5288522819422417
242.36000061035156,246.5,237.35000610351562,239.41000366210938,239.41000366210938,1312600,1.0,2021-05-07,18,2021,7,Friday,-1.0196,1.5288522819422417
235.4199981689453,237.47000122070312,227.6300048828125,228.2100067138672,228.2100067138672,1857300,-4.678,2021-05-10,19,2021,10,Monday,-1.3200000000000003,3.0666208601651426
221.72999572753906,230.94000244140625,221.0,228.00999450683594,228.00999450683594,2509400,-0.088,2021-05-11,19,2021,11,Tuesday,-1.3200000000000003,3.0666208601651426
224.77000427246094,232.00999450683594,223.39999389648438,225.60000610351562,225.60000610351562,1322100,-1.057,2021-05-12,19,2021,12,Wednesday,-1.3200000000000003,3.0666208601651426
229.0,231.41000366210938,214.15499877929688,217.07000732421875,217.07000732421875,1635700,-3.781,2021-05-13,19,2021,13,Thursday,-1.3200000000000003,3.0666208601651426
219.0500030517578,223.85000610351562,216.8000030517578,223.58999633789062,223.58999633789062,2461700,3.004,2021-05-14,19,2021,14,Friday,-1.3200000000000003,3.0666208601651426
222.9600067138672,223.6999969482422,215.94000244140625,223.3300018310547,223.3300018310547,1352400,-0.116,2021-05-17,20,2021,17,Monday,0.5056,1.8974502101504533
225.63999938964844,230.3800048828125,220.5,220.99000549316406,220.99000549316406,1292600,-1.048,2021-05-18,20,2021,18,Tuesday,0.5056,1.8974502101504533
212.67999267578125,220.8800048828125,211.10000610351562,220.30999755859375,220.30999755859375,1831800,-0.308,2021-05-19,20,2021,19,Wednesday,0.5056,1.8974502101504533
